,0,1,2,3,4,5,6,7
813,Ariadna,9.0,Espagne,,El personal muy amable y la ubicación tan cerca de disney,"El precio, muy caro",Décembre 2021,Commentaire envoyé le 8 décembre 2021
814,H&s190412,7.0,Portugal,,Localização,Preço do pequeno almoço excessivo por dia. 24€ adulto/17€ criança.,Décembre 2021,Commentaire envoyé le 8 décembre 2021
815,Nina,8.0,Allemagne,,Dennoch alles sauber und ordentlich.Personal ist immer höflich und hilfsbereit.,Die DisneyHotels sind im Laufe der Zeit schon ein bisschen in die Jahre gekommen.,Janvier 2020,Commentaire envoyé le 14 mars 2020
816,Natalia,7.0,Russie,,Очень близко к парку. Дали номер классом выше без доплаты,Очень много народа в отеле. Шумно. В зале на ресепшн яблоку негде упасть,Mars 2020,Commentaire envoyé le 13 mars 2020
817,Tanja,7.9,Allemagne,,Es bleibt eines  unserer Lieblingshotels!,"Wir hatten dieses Mal den Golden Forest Club gewählt. Anders, als in den Ausstattungsmerkmalen angegeben, gab es keine Bademäntel und Badelatschen. Bade Utensilien gab es es nur beim Bezug des Zimmers und wurde bei Zimmerreinigung auch nicht aufgefüllt und reichte für eine Dauer von 4 Tagen und eine 4-köpfige Familie daher  nicht aus.  (Das Sequoia Lodge Hotel hat leider in Den letzten Jahren im Service etwas nachgelassen.) Gemütliche Golden Forest Lounge. Am Nachmittag werden hier kleine Snacks angeboten, die im Clubpreis mit inbegriffen sind. Trotz allem hat das Sequoia  mit seinem großem Kamin die schönste Bar, in der man bis weit nach Mitternacht den Tag ausklingen lassen kann.",Mars 2020,Commentaire envoyé le 8 mars 2020
818,Linda,9.0,Pays-Bas,,Perfecte locatie op loopafstand van Disney,Het bed was vrij hard.,Mars 2020,Commentaire envoyé le 2 mars 2020
819,Patricia,8.0,Belgique,,Mooie omgeving. Ontbijt was prima. Niet ver van het park.,In het restaurant hebben we wel 3 keer moeten vragen om iets onder te tafel te steken daar ze nogal wat onstabiel was. Zonder resultaat.,Mars 2020,Commentaire envoyé le 2 mars 2020
820,Marianna,7.5,Italie,,Il viaggio è stato rimandato all’ultimo momento causa il virus che ha colpito l’Europa in questo periodo. Abbiamo deciso di non aggravare la situazione mettendoci in viaggio.,,Février 2020,Commentaire envoyé le 29 février 2020
821,Martine,8.0,Pays-Bas,,Disney thema,Verouderd sanitair,Février 2020,Commentaire envoyé le 29 février 2020
822,Nadieh,7.9,Belgique,,De ligging is perfect!,Het was lastig de juiste uitgang van het hotel richting het park te vinden.,Janvier 2020,Commentaire envoyé le 27 février 2020
823,Gabriel,7.0,Pays-Bas,,Ruime kamer,Schoonmaak kan beter en de buitenkant zijn ze aan het renoveren.Wij zaten in een lodge die ze aan het renoveren zijn.Uitzicht op bouwplaats en steigers voor de raam.Boek een kamer in het hoofdgebouw anders kom je in een van de 5 lodges terecht.,Février 2020,Commentaire envoyé le 27 février 2020
824,Jef,8.0,Belgique,,Via Booking een zeer voordelige prijs bekomen Dicht bij het zwembad Dicht bij de parken Ditmaal hadden de bedden een nieuwe matras (BIG SUR LODGE)(vorige Yellowstone in februari en Sierra lodge in december waren hoognodig aan vervanging toe),"In Big sur Lodge geen lift aanwezig zeeer grote teleurstelling als je er verblijft met je kleinkinderen met buggy Dat de vertrekkende gasten zo lomp zijn hun auto op de parking (was overvol zelfs dubbel geparkeerd)van hotel laten staan(als vertrekkende gast mag men GRATIS op de grote parking) om pas in de late namiddag te vertrekken ,zo is mijn man onze wagen naar de grote parking mogen gaan parkeren en pas in de avond kunnen gaan halen om uit te laden . Daarom zou ik voorstellen indien na 12.00u nog aanwezig parkeergeld van grote parking betalen",Février 2020,Commentaire envoyé le 26 février 2020
825,Yvonne,8.0,Pays-Bas,,Een mooie grote kamer en we konden er op tijd in. Super fijn.,De bedden waren wat smal. Dus hebben we apart geslapen. En uitzicht op het meer was er amper door de grote sequoia bomen voor de kamer,Janvier 2020,Commentaire envoyé le 24 février 2020
826,Dimitri,8.0,Belgique,,het personeel was super vriendelijk en behulpzaam. Het ontbijt was boven de verwachtingen ( rustig in een aparte eetzaal)  badkamer en kamer waren proper .,,Février 2020,Commentaire envoyé le 21 février 2020
827,Johnny,9.0,Belgique,,"Het ontbijt was dik in orde, keuze genoeg. Vriendelijk personeel.",,Février 2020,Commentaire envoyé le 8 février 2020
828,Cornelis,8.0,Pays-Bas,,"De locatie was top, niet te lang lopen naar de parken en mooi gelegen in een bos gebied. Rustige kamer en een heel mooi hotel.","Beetje ouderwetse aankelding qua kamers en heel weinig stopcontacten op de kamer, natuurlijk is het al een ouder hotel.",Janvier 2020,Commentaire envoyé le 4 février 2020
829,Richard,8.0,Allemagne,,"Leckeres Abend Essen im Hunters Grill, gute Auswahl an Hauptgerichten und Nachtisch.",Zu wenig Steckdosen bzw keine in Bett Nähe.,Janvier 2020,Commentaire envoyé le 2 février 2020
830,David,9.0,Belgique,,Superfijn hotel,"Kamers waren heel goed maar we hadden Lake view bijgeboekt en bijbetaald en zaten aan de zijkant van het hotel met uitzicht op de takken van een grote boom, zeer jammer. Het liftje om naar de parken te gaan kan slechts 1 buggy tegelijk in en gaat zeer traag. Verder alles super!",Janvier 2020,Commentaire envoyé le 30 janvier 2020
831,Patrick,9.0,Belgique,,"De kamer was proper volgens verwachting,de check in verliep vlot, het personeel was heel vriendelijk. Mooie shop in het hotel,alweer met vriendelijk personeel! Buffet diner en ontbijt waren heel goed. Loo",Eigenlijk niets. Misschien een toiletborstel voorzien bij het toilet?,Janvier 2020,Commentaire envoyé le 27 janvier 2020
832,Fleur,8.3,Pays-Bas,,"Prima locatie om naar de Disney parken te gaan. Fijn dat je eerder het park in mag en dat je Fastpasses krijgt. Hoewel er in Disneyland Parijs eigenlijk maar weinig Fastpass-attracties zijn waar je met kleine kinderen in kunt (Ratatouille en Peter Pan), is zo’n pas toch handig als ze ‘nog een keer, nog een keer’ roepen.","Te weinig stopcontacten in de kamer, echt niet van deze tijd.",Janvier 2020,Commentaire envoyé le 27 janvier 2020
833,Игорь,8.0,Ukraine,,,нету воды для питья в номере,Janvier 2020,Commentaire envoyé le 27 janvier 2020
834,Jef,8.0,Belgique,,Dicht bij Disneyland  En de prijs via Booking ...wij bezitten een jaarabonnement voor de parken,Voor een 3 sterren hotel ...is het niet zo netjes  Vooral de schimmel in de badkamer  Smalle bedden voor 2 volwassene En wij vinden de matrassen al flink doorlegen,Janvier 2020,Commentaire envoyé le 19 janvier 2020
835,Fahad,8.8,Arabie saoudite,,الموقع والمرافق,لاشي .,Janvier 2020,Commentaire envoyé le 15 janvier 2020
836,Daniel,7.9,Allemagne,,"Freundliches, hilfsbereites Personal. Sauberes Zimmer. Super Lage, keine 5 Gehminuten zum Village.",,Janvier 2020,Commentaire envoyé le 13 janvier 2020
837,Alice,10.0,Portugal,,"O quarto era limpo bonito e acolhedor, o restaurante e o bar eram ótimos comida muito boa. O staff foi muito amável e simpático. A localização era ótima por ficar bem perto dos parques tento se pode ir a pé como ir de autocarro gratuito.",Nada a apontar,Décembre 2022,Commentaire envoyé le 16 décembre 2022
838,Rinat,5.0,Israël,,צוות נחמד,מקלחת גרועה ביותר  תהליך קבלה לא יעיל,Décembre 2022,Commentaire envoyé le 11 décembre 2022
839,Javier,6.0,Espagne,,la situación y el entorno. muy bonito.,esta muy viejo y es carísimo para lo viejo que es,Décembre 2022,Commentaire envoyé le 11 décembre 2022
840,Ainarasaizar,5.0,Espagne,,La hubicacion del hotel. El servicio de autobus al parque.,El desayuno muy poco variado. Las instalaciones estan bastante deterioradas. Las habitaciones viejas.,Décembre 2022,Commentaire envoyé le 4 décembre 2022
841,Nele,10.0,Belgique,,de kamer het hotel het personeel het ontbijt de parking,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
842,Nathalie,4.0,Brésil,,"Muito próximo dos parques, bem tranquilo de encontrar e é um alívio poder voltar para o hotel rápido depois de um dia de parque. As áreas comuns do hotel são bem bonitas e pareceram que estavam bem cuidadas. O senhor que nos atendeu na recepção pela manhã foi muito educado e gentil, gostamos muito do atendimento dele. O atendente do concierge na noite anterior à nossa partida, também foi bastante simpático. Serviço do Magical Shuttle Bus foi bastante conveniente para nos levar para o aeroporto.","Uma das atendentes do concierge que nos atendeu na nossa chegada estava impaciente e mal humorada. Nosso quarto ficou na ala sul do hotel e, sinceramente, no momento que entramos nesta parte do hotel, parece que somos transportados para os anos 90, mas não no sentido nostálgico. O carpete é muito velho e gastado, da sensação de sujeira. Os corredores lembram um hotel mal assombrado. O quarto é muito ultrapassado, tem uma única tomada disponível e não é perto da cama, não possui frigobar, os interruptores de luz são muito velhos, feios e amarelados, o banheiro é frio, a descarga é antiga e amarelada, secador de cabelo velho e fraco, o ladrilho está com cara de velho, os armários do quarto todo desgastados, ar condicionado velho, amarelado, fraco e barulhento, quando a luz acendia, piscava igual filme de terror e, o pior de tudo, tinham teias de aranha grandes e visíveis nos cantos do quarto. Até mesmo dentro do Magical Shuttle Bus tinha teias de aranha. Uma das piores experiências e confortos que tive em um quarto de hotel, não voltarei.",Novembre 2022,Commentaire envoyé le 12 novembre 2022
843,Andre,5.0,Allemagne,,,"leicht muffiger Geruch der nur durch ständig offenes Fenster wegging. man merkt einfach, das die Lodge in die Jahre gekommen ist. Für mich momentan das schlechteste Disney Hotel, und wir haben alle mehrfach besucht.",Novembre 2022,Commentaire envoyé le 8 novembre 2022
844,Veronica,10.0,Italie,,"L hotel è comodo per la sua posizione, pulito, camere spaziose. Andrebbe rivisto l'arredo e il.bagno che con la vasca e la tenda risulta essere davvero obsoleto. Per il resto tutto ok, personale gentilissimo e sempre pronto a venire incontro a tutte le richieste",Il bagno con la vasca e la tenda. Inoltre la moquette veramente sarebbe da eliminare ovunque,Octobre 2022,Commentaire envoyé le 15 octobre 2022
845,Veronica,10.0,Italie,,"L'hotel è veramente bello, l'ambientazione è curata nei minimi dettagli, ci è piaciuto molto. La camera è un pochino datata negli arredi, andrebbe rivisto il bagno ma comunque abbastanza grande e accessoriata. I letti sono comodi e i cuscini sofficissimi. Una sola presa funzionante al 100 % perché le altre due funzionano solo se si tengono le luci accese, non un grande problema per noi perchè abbiamo portato una prolunga con multipresa. Lo staff è splendido, super gentile, Elettra della reception da 10+.  Ci torneremo appena possibile.",,Octobre 2022,Commentaire envoyé le 11 octobre 2022
846,Sangchan,6.0,Corée du Sud,,가까운 위치,슬리퍼 ... 가격이 너무 사악함,Octobre 2022,Commentaire envoyé le 8 octobre 2022
847,Claudia,3.0,Allemagne,,,"Ventilator laut im Zimmer,  nicht ausschaltbar, Betten quietschen laut bei jedem Umdrehen, Fenster nicht aufmachbar, Blick auf Hinterhof mit Müll,  Preis Leistungsverhältnis stimmt gar nicht!!! ,",Octobre 2022,Commentaire envoyé le 3 octobre 2022
848,Pilar,10.0,Espagne,,La exclusividad del Golden Forest,Que no me regalaran 1 peluche en la habitación,Octobre 2022,Commentaire envoyé le 1 octobre 2022
849,Satoshi,5.0,Belgique,,夕食のビュッフェがデザートがミッキーや30周年のものが多くて可愛くて美味しかった。 スタッフがみな笑顔で感じが良かった。,施設近くの部屋を選択するのをおすすめします。 かなり遠くのロッジの部屋だったので、閉園後真っ暗な道をスーツケースを引きずりながら歩いてとても疲れました。 途中でカードキーが使えなくなりわざわざとても遠くのレセプションまで戻らなければならなくて最悪でした。,Octobre 2022,Commentaire envoyé le 1 octobre 2022
850,Charlotte,6.0,Belgique,,locatie  de sfeer,"niet proper weinig luxe  als druk is, is het personeel onvriendelijk",Septembre 2022,Commentaire envoyé le 19 septembre 2022
851,Elena,1.0,Espagne,,Nos decepcionó.,"Estaba en obras, olia a humedad,  íbamos con un carrito de bebe y nos dieron una habitación en la primera planta sin ascensor. Las ventanas no se podían abrir, ni ver a través de ellas.",Septembre 2022,Commentaire envoyé le 15 septembre 2022
852,Ahmed,6.0,Arabie saoudite,,كل شيء,لا شيء,Septembre 2022,Commentaire envoyé le 13 septembre 2022
853,Maria,10.0,Espagne,,La amabilidad del personal,Nada,Septembre 2022,Commentaire envoyé le 11 septembre 2022
854,Bruna,4.0,Brésil,,Proximidade dos parques é algo a se destacar. Temática de Bambi deixa o ambiente bem fofo. Camas muito confortáveis e espaçosas. Pode-se entrar 1 hora antes APENAS no parque do castelo (parc Disneyland),"Nosso quarto estava SUJO - copos sujos, lixo no banheiro, bancada claramente não limpa. Chuveiro demora muito para ficar quente, apenas 1 tomada funcionando no quarto, não há frigobar no quarto nem máquina de café/chá. Elevadores muito lentos. Café da manhã caro e EXTREMAMENTE pesado. Não gostamos.",Septembre 2022,Commentaire envoyé le 10 septembre 2022
855,S,5.0,Pays-Bas,,Kinderbeddeen gelijk naast je eigen bed zo krab alles niets eens een kleine koelkast in de kamer.tv zo klein.,"Niemand spreekt goed engels,ze waren wel vriendelijk alleen jammer van de taal",Août 2022,Commentaire envoyé le 10 septembre 2022
856,Andreia,5.0,Portugal,,"localização, cerca de 7 minutos a pé até ao parque, pequeno-almoço variado e muito bom, a piscina com o escorrega e o jacuzzi era muito bom.","os quartos não estavam bem limpos, as banheiras tinham ferrugem, o chão da casa de banho estava com cabelos e com muita sujidade acumulada nos cantos. o hotel precisa de uma renovação nos quartos, sobretudo nas casas de banho. algumas canecas do pequeno-almoço estavam sujas.",Septembre 2022,Commentaire envoyé le 10 septembre 2022
857,Nasser,5.0,Arabie saoudite,,المكان في وسط ديزني لاند,عدم توفر شاي وكوفي وماء ومناديل كافيه بالاضافه الى عدم توفر افياش عند السرير,Août 2022,Commentaire envoyé le 22 août 2022
858,Manuel,4.0,Italie,,buona colazione,Mancava di pulizia ed intorno alla camera c’erano lavori di ristrutturazione,Août 2022,Commentaire envoyé le 14 août 2022
859,Mazgula,6.0,Suisse,,Teuer,Preise,Août 2022,Commentaire envoyé le 1 août 2022
860,Toni,6.0,Pays-Bas,,Het zwembad,"De verbouwing aan het pand, pand achteraf gelegen, geen lift, in combinatie met een zwangere vrouw en dat voor meer dan €400,-",Juillet 2022,Commentaire envoyé le 1 août 2022
