,0,1,2,3,4,5,6,7
1964,Rogier,7.0,Pays-Bas,Bien,,,Juillet 2022,Commentaire envoyé le 25 juillet 2022
1965,Steffanie,8.0,Allemagne,Très bien,,,Juillet 2022,Commentaire envoyé le 24 juillet 2022
1966,Petra,8.0,Slovaquie,Très bien,,,Juillet 2022,Commentaire envoyé le 10 juillet 2022
1967,Francisco,7.0,Espagne,Bien,,,Juillet 2022,Commentaire envoyé le 2 juillet 2022
1968,Barak,7.0,Israël,Bien,,,Juin 2022,Commentaire envoyé le 25 juin 2022
1969,Mazn,7.0,Allemagne,Bien,,,Juin 2022,Commentaire envoyé le 21 juin 2022
1970,Valerio,7.0,Italie,Bien,,,Juin 2022,Commentaire envoyé le 19 juin 2022
1971,Yu-chun,8.0,Taïwan,Très bien,,,Mars 2022,Commentaire envoyé le 1 juin 2022
1972,Christiane,8.0,Belgique,Très bien,,,Mai 2022,Commentaire envoyé le 27 mai 2022
1973,Noemi,8.0,Italie,Très bien,,,Mai 2022,Commentaire envoyé le 21 mai 2022
1974,Cora,8.0,Allemagne,Très bien,,,Mars 2022,Commentaire envoyé le 7 mai 2022
1975,Willy,7.0,Belgique,Bien,,,Avril 2022,Commentaire envoyé le 4 mai 2022
1976,Carmen,8.0,Espagne,Très bien,,,Avril 2022,Commentaire envoyé le 1 mai 2022
1977,Silvana,8.0,Pays-Bas,Très bien,,,Mars 2022,Commentaire envoyé le 21 avril 2022
1978,Bo,6.0,Allemagne,Agréable,,,Avril 2022,Commentaire envoyé le 19 avril 2022
1979,Monique,7.0,Belgique,Bien,,,Avril 2022,Commentaire envoyé le 19 avril 2022
1980,Jianlei,8.0,Suisse,Très bien,,,Avril 2022,Commentaire envoyé le 19 avril 2022
1981,Luis,8.0,Espagne,Très bien,,,Mars 2022,Commentaire envoyé le 10 avril 2022
1982,Manuel,8.0,Italie,Très bien,,,Mars 2022,Commentaire envoyé le 3 avril 2022
1983,Manfred,8.0,Allemagne,Très bien,,,Mars 2022,Commentaire envoyé le 1 avril 2022
1984,Sarah,8.0,Allemagne,Très bien,,,Mars 2022,Commentaire envoyé le 27 mars 2022
1985,Giovanni,7.0,Italie,Bien,,,Mars 2022,Commentaire envoyé le 25 mars 2022
1986,Masatake,8.0,Allemagne,Très bien,,,Mars 2022,Commentaire envoyé le 24 mars 2022
1987,Ignacio,7.0,Espagne,Bien,,,Mars 2022,Commentaire envoyé le 21 mars 2022
1988,Sara,7.0,Italie,Bien,,,Mars 2022,Commentaire envoyé le 17 mars 2022
1989,Raphael,7.0,Allemagne,Bien,,,Mars 2022,Commentaire envoyé le 16 mars 2022
1990,András,8.0,Hongrie,Très bien,,,Mars 2022,Commentaire envoyé le 16 mars 2022
1991,Meshal,8.0,Koweït,Très bien,,,Février 2022,Commentaire envoyé le 16 mars 2022
1992,Vanessa,8.0,Portugal,Très bien,,,Mars 2022,Commentaire envoyé le 8 mars 2022
1993,Anna,8.0,Israël,Très bien,,,Mars 2022,Commentaire envoyé le 7 mars 2022
1994,Celina,8.0,Suisse,Très bien,,,Mars 2022,Commentaire envoyé le 7 mars 2022
1995,Melissa,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 5 mars 2022
1996,Andre,8.0,Brésil,Très bien,,,Février 2022,Commentaire envoyé le 2 mars 2022
1997,Jennifer,8.0,Allemagne,Très bien,,,Février 2022,Commentaire envoyé le 2 mars 2022
1998,Cathrine,8.0,Norvège,Très bien,,,Janvier 2022,Commentaire envoyé le 1 mars 2022
1999,Miguel,8.0,Espagne,Très bien,,,Février 2022,Commentaire envoyé le 28 février 2022
2000,Tomomi,8.0,Pays-Bas,Très bien,,,Février 2022,Commentaire envoyé le 24 février 2022
2001,Luis,7.0,Portugal,Bien,,,Février 2022,Commentaire envoyé le 21 février 2022
2002,Chantal,8.0,Pays-Bas,Très bien,,,Janvier 2022,Commentaire envoyé le 12 février 2022
2003,Areej,8.0,Arabie saoudite,Très bien,,,Février 2022,Commentaire envoyé le 12 février 2022
2004,Getulio,7.0,Brésil,Bien,,,Février 2022,Commentaire envoyé le 11 février 2022
2005,Thiago,8.0,Brésil,Très bien,,,Février 2022,Commentaire envoyé le 2 février 2022
2006,Ana,8.0,Brésil,Très bien,,,Janvier 2022,Commentaire envoyé le 2 février 2022
2007,Georg,7.0,Suisse,Bien,,,Janvier 2022,Commentaire envoyé le 14 janvier 2022
2008,Fahad,8.0,Arabie saoudite,Très bien,,,Novembre 2021,Commentaire envoyé le 11 janvier 2022
2009,Shenna,8.0,Pays-Bas,Très bien,,,Janvier 2022,Commentaire envoyé le 5 janvier 2022
2010,Stefan,7.0,Pays-Bas,Bien,,,Septembre 2021,Commentaire envoyé le 13 décembre 2021
2011,Mr,6.0,Arabie saoudite,Agréable,,,Décembre 2021,Commentaire envoyé le 8 décembre 2021
2012,Xose,7.0,Espagne,Bien,,,Décembre 2021,Commentaire envoyé le 7 décembre 2021
2013,Miquèl,8.0,Pays-Bas,Très bien,,,Décembre 2021,Commentaire envoyé le 6 décembre 2021
2014,Rina,7.0,Japon,Bien,,,Novembre 2021,Commentaire envoyé le 30 novembre 2021
2015,Raffaele,7.0,Italie,Bien,,,Novembre 2021,Commentaire envoyé le 28 novembre 2021
2016,Raffaele,7.0,Italie,Bien,,,Novembre 2021,Commentaire envoyé le 27 novembre 2021
2017,Fred,7.0,Pays-Bas,Bien,,,Novembre 2021,Commentaire envoyé le 26 novembre 2021
2018,Deaf_dude,8.0,Pays-Bas,Très bien,,,Novembre 2021,Commentaire envoyé le 25 novembre 2021
2019,Luca,8.0,Suisse,Très bien,,,Novembre 2021,Commentaire envoyé le 23 novembre 2021
2020,Seham,8.0,Koweït,Très bien,,,Novembre 2021,Commentaire envoyé le 20 novembre 2021
2021,Xin,8.0,Royaume-Uni,Très bien,,,Octobre 2021,Commentaire envoyé le 16 novembre 2021
2022,.Sandrine.,8.0,Belgique,Très bien,,,Novembre 2021,Commentaire envoyé le 13 novembre 2021
2023,Thomas,6.0,Suisse,Agréable,,,Octobre 2021,Commentaire envoyé le 26 octobre 2021
2024,Daniel,7.0,Allemagne,Bien,,,Octobre 2021,Commentaire envoyé le 23 octobre 2021
2025,Ana,7.0,Portugal,Bien,,,Octobre 2021,Commentaire envoyé le 21 octobre 2021
2026,Nicole,8.0,Pays-Bas,Très bien,,,Septembre 2021,Commentaire envoyé le 20 octobre 2021
2027,Marcel,8.0,Suisse,Très bien,,,Octobre 2021,Commentaire envoyé le 20 octobre 2021
2028,Raimondo,7.0,Allemagne,Bien,,,Octobre 2021,Commentaire envoyé le 17 octobre 2021
2029,Musaed,7.0,Arabie saoudite,Bien,,,Septembre 2021,Commentaire envoyé le 12 octobre 2021
2030,Janine,7.0,Allemagne,Bien,,,Septembre 2021,Commentaire envoyé le 29 septembre 2021
2031,Abdulaziz,8.0,Espagne,Très bien,,,Septembre 2021,Commentaire envoyé le 28 septembre 2021
2032,Ibrahim,7.0,Suède,Bien,,,Septembre 2021,Commentaire envoyé le 28 septembre 2021
2033,N,8.0,Belgique,Très bien,,,Septembre 2021,Commentaire envoyé le 13 septembre 2021
2034,Corina,8.0,Roumanie,Très bien,,,Septembre 2021,Commentaire envoyé le 5 septembre 2021
2035,Oliver,7.0,Allemagne,Bien,,,Août 2021,Commentaire envoyé le 4 septembre 2021
2036,Abdulrahman,8.0,Arabie saoudite,Très bien,,,Septembre 2021,Commentaire envoyé le 1 septembre 2021
2037,Marco,8.0,Allemagne,Très bien,,,Août 2021,Commentaire envoyé le 30 août 2021
2038,Bianca,8.0,Belgique,Très bien,,,Juillet 2021,Commentaire envoyé le 25 août 2021
2039,Erik,8.0,Pays-Bas,Très bien,,,Août 2021,Commentaire envoyé le 16 août 2021
2040,Maurizio,7.0,France,Bien,,,Août 2021,Commentaire envoyé le 11 août 2021
2041,Marco,7.0,Italie,Bien,,,Août 2021,Commentaire envoyé le 10 août 2021
2042,Cihan,8.0,Allemagne,Très bien,,,Juillet 2021,Commentaire envoyé le 20 juillet 2021
2043,Timm,6.0,Allemagne,Zufrieden!,,,Juin 2021,Commentaire envoyé le 20 juillet 2021
2044,Francisco,6.0,Portugal,Agréable,,,Octobre 2020,Commentaire envoyé le 9 octobre 2020
2045,Peter,8.0,Pays-Bas,Très bien,,,Septembre 2020,Commentaire envoyé le 19 septembre 2020
2046,Jindřich,8.0,République tchèque,Très bien,,,Août 2020,Commentaire envoyé le 19 août 2020
2047,Aleksandar,8.0,Allemagne,Très bien,,,Mars 2020,Commentaire envoyé le 16 mars 2020
2048,Rene,8.0,Allemagne,Très bien,,,Février 2020,Commentaire envoyé le 11 mars 2020
2049,Cristian,6.0,Espagne,Agréable,,,Mars 2020,Commentaire envoyé le 10 mars 2020
2050,Vered,6.0,Israël,Agréable,,,Février 2020,Commentaire envoyé le 5 mars 2020
2051,Cláudia,7.9,Portugal,Bien,,,Mars 2020,Commentaire envoyé le 3 mars 2020
2052,Gabriel,8.0,Espagne,Muy bueno,,,Février 2020,Commentaire envoyé le 28 février 2020
2053,Александр,8.8,Russie,Superbe,,,Février 2020,Commentaire envoyé le 27 février 2020
2054,Claudio,8.3,Brésil,Très bien,,,Janvier 2020,Commentaire envoyé le 25 février 2020
2055,Oleksandr,8.8,Ukraine,Superbe,,,Janvier 2020,Commentaire envoyé le 14 février 2020
2056,Rosanne,8.0,Pays-Bas,Très bien,,,Janvier 2020,Commentaire envoyé le 11 février 2020
2057,Fiammetta,8.0,Italie,Catapultati nel magico mondo Disney,,,Février 2020,Commentaire envoyé le 11 février 2020
2058,Kathy,8.0,Allemagne,Très bien,,,Février 2020,Commentaire envoyé le 10 février 2020
2059,Andreas,8.3,Allemagne,Très bien,,,Décembre 2019,Commentaire envoyé le 9 février 2020
2060,Hannes,7.9,Autriche,Bien,,,Janvier 2020,Commentaire envoyé le 22 janvier 2020
2061,Olena,7.1,Turquie,Bien,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
2062,Alexander,7.5,Russie,Bien,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
2063,Rodrigo,6.2,Brésil,Agréable,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
2064,Carla,7.0,Italie,Bien,,,Janvier 2020,Commentaire envoyé le 13 janvier 2020
2065,Dorien,10.0,Belgique,Exceptionnel,,,Janvier 2023,Commentaire envoyé le 10 janvier 2023
2066,Telmo,4.0,Suisse,Décevant,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
2067,Mauro,10.0,Italie,Exceptionnel,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
2068,Centa,10.0,Belgique,Exceptionnel,,,Janvier 2023,Commentaire envoyé le 5 janvier 2023
2069,Majed,9.0,Émirats arabes unis,Fabuleux,,,Décembre 2022,Commentaire envoyé le 2 janvier 2023
2070,Anastasia,4.0,Grèce,Décevant,,,Décembre 2022,Commentaire envoyé le 20 décembre 2022
2071,Ανδριαννα,10.0,Grèce,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 20 décembre 2022
2072,Thuur,4.0,Belgique,Décevant,,,Novembre 2022,Commentaire envoyé le 17 décembre 2022
2073,Angelique,10.0,Belgique,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 14 décembre 2022
2074,Ana,10.0,Espagne,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 13 décembre 2022
2075,Taghreed,4.0,Arabie saoudite,Décevant,,,Novembre 2022,Commentaire envoyé le 11 décembre 2022
2076,Liliana,3.0,Italie,Assez médiocre,,,Octobre 2022,Commentaire envoyé le 9 décembre 2022
2077,Fatih,2.0,Turquie,Médiocre,,,Décembre 2022,Commentaire envoyé le 6 décembre 2022
2078,Nathalie,10.0,Allemagne,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
2079,Bryan,10.0,Belgique,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
2080,พิมพ์ลภัส,10.0,Thaïlande,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 22 novembre 2022
2081,Lai,2.0,Malte,Médiocre,,,Novembre 2022,Commentaire envoyé le 18 novembre 2022
2082,Ruben,10.0,Espagne,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
2083,Yoshiaki,10.0,Japon,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 9 novembre 2022
2084,Wilfried,5.0,Allemagne,Passable,,,Octobre 2022,Commentaire envoyé le 9 novembre 2022
2085,Fahad,10.0,Arabie saoudite,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 31 octobre 2022
2086,Bernd,5.0,Autriche,Passable,,,Octobre 2022,Commentaire envoyé le 26 octobre 2022
2087,Jacob,9.0,Israël,Fabuleux,,,Octobre 2022,Commentaire envoyé le 22 octobre 2022
2088,Eissa,10.0,Koweït,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 22 octobre 2022
2089,Beni,1.0,Israël,Mauvais,,,Octobre 2022,Commentaire envoyé le 20 octobre 2022
2090,Alotaibi,10.0,Arabie saoudite,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 18 octobre 2022
2091,Juan,9.0,Espagne,Fabuleux,,,Octobre 2022,Commentaire envoyé le 18 octobre 2022
2092,Bilal,10.0,Venezuela,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 15 octobre 2022
2093,Beatriz,9.0,Espagne,Fabuleux,,,Octobre 2022,Commentaire envoyé le 15 octobre 2022
2094,Juan,10.0,Espagne,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 13 octobre 2022
2095,Viviana,10.0,Suède,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 10 octobre 2022
2096,Amit,9.0,Israël,Fabuleux,,,Octobre 2022,Commentaire envoyé le 6 octobre 2022
2097,Cecilia,10.0,Espagne,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 1 octobre 2022
2098,Thomas,9.0,Suisse,Fabuleux,,,Septembre 2022,Commentaire envoyé le 1 octobre 2022
2099,Jose,9.0,Argentine,Fabuleux,,,Septembre 2022,Commentaire envoyé le 26 septembre 2022
2100,Fortunato,9.0,Italie,Fabuleux,,,Septembre 2022,Commentaire envoyé le 26 septembre 2022
2101,Peggy,10.0,Belgique,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 18 septembre 2022
2102,Erdal,1.0,Allemagne,Mauvais,,,Août 2022,Commentaire envoyé le 10 septembre 2022
2103,Gonçalo,4.0,Portugal,Overpreiced!,,,Septembre 2022,Commentaire envoyé le 9 septembre 2022
2104,Lise,10.0,Danemark,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 27 août 2022
2105,Elza,10.0,Ukraine,Exceptionnel,,,Août 2022,Commentaire envoyé le 27 août 2022
2106,Elena,10.0,Russie,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 24 août 2022
2107,Chiara,10.0,Monaco,Exceptionnel,,,Mai 2022,Commentaire envoyé le 23 août 2022
2108,Breidning,5.0,Suède,Passable,,,Août 2022,Commentaire envoyé le 19 août 2022
2109,Reem,10.0,Arabie saoudite,Exceptionnel,,,Août 2022,Commentaire envoyé le 18 août 2022
2110,Chrysanthi,10.0,Chypre,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 11 août 2022
2111,Alejus84,10.0,Italie,Exceptionnel,,,Mai 2022,Commentaire envoyé le 8 août 2022
2112,Vivi,9.0,Espagne,Fabuleux,,,Juillet 2022,Commentaire envoyé le 6 août 2022
2113,Лясковец,9.0,Suisse,Fabuleux,,,Juillet 2022,Commentaire envoyé le 3 août 2022
2114,Rahim,9.0,Allemagne,Fabuleux,,,Juillet 2022,Commentaire envoyé le 2 août 2022
2115,Gabrio,10.0,Italie,Exceptionnel,,,Juin 2022,Commentaire envoyé le 25 juillet 2022
2116,Mariann,4.0,Norvège,Décevant,,,Juillet 2022,Commentaire envoyé le 21 juillet 2022
2117,Ibai,10.0,Espagne,Exceptionnel,,,Juin 2022,Commentaire envoyé le 17 juillet 2022
2118,Dejan,10.0,Autriche,Exceptionnel,,,Juin 2022,Commentaire envoyé le 16 juillet 2022
2119,Diana,10.0,Roumanie,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 11 juillet 2022
2120,Adi,2.0,Israël,Médiocre,,,Juillet 2022,Commentaire envoyé le 6 juillet 2022
2121,Viviana,10.0,Suède,Exceptionnel,,,Juin 2022,Commentaire envoyé le 30 juin 2022
2122,Erik,3.0,Danemark,Assez médiocre,,,Mai 2022,Commentaire envoyé le 25 juin 2022
2123,Mauro,10.0,Italie,Exceptionnel,,,Juin 2022,Commentaire envoyé le 20 juin 2022
2124,Viviana,10.0,Suède,Exceptionnel,,,Juin 2022,Commentaire envoyé le 18 juin 2022
2125,Natali,10.0,Italie,Exceptionnel,,,Juin 2022,Commentaire envoyé le 18 juin 2022
2126,Sultan,5.0,Arabie saoudite,Passable,,,Juin 2022,Commentaire envoyé le 14 juin 2022
2127,Anastasios,5.0,Grèce,Passable,,,Juin 2022,Commentaire envoyé le 14 juin 2022
2128,Lucia,10.0,Italie,Exceptionnel,,,Juin 2022,Commentaire envoyé le 12 juin 2022
2129,Enrico,10.0,Pays-Bas,Exceptionnel,,,Juin 2022,Commentaire envoyé le 11 juin 2022
2130,Egli,5.0,Suisse,Passable,,,Juin 2022,Commentaire envoyé le 9 juin 2022
2131,Mikelcuch,10.0,Pologne,Exceptionnel,,,Juin 2022,Commentaire envoyé le 1 juin 2022
2132,Nick,9.0,Belgique,Fabuleux,,,Mars 2022,Commentaire envoyé le 1 juin 2022
2133,Natalia,9.0,Pologne,Fabuleux,,,Mai 2022,Commentaire envoyé le 31 mai 2022
2134,Luisa,10.0,Italie,Exceptionnel,,,Mai 2022,Commentaire envoyé le 26 mai 2022
2135,Everon,5.0,Pays-Bas,Passable,,,Mai 2022,Commentaire envoyé le 23 mai 2022
2136,Andriy,10.0,Ukraine,Exceptionnel,,,Mai 2022,Commentaire envoyé le 23 mai 2022
2137,Parisalis,10.0,Italie,Exceptionnel,,,Mai 2022,Commentaire envoyé le 19 mai 2022
2138,Sigal,5.0,Israël,Passable,,,Avril 2022,Commentaire envoyé le 15 mai 2022
2139,Ayşen,3.0,Turquie,Assez médiocre,,,Mai 2022,Commentaire envoyé le 14 mai 2022
2140,Palma,10.0,Italie,Exceptionnel,,,Mai 2022,Commentaire envoyé le 13 mai 2022
2141,Yuko,10.0,Japon,Exceptionnel,,,Mai 2022,Commentaire envoyé le 7 mai 2022
2142,Yuko,10.0,Japon,Exceptionnel,,,Mai 2022,Commentaire envoyé le 4 mai 2022
2143,Ahmad,5.0,Qatar,Passable,,,Mai 2022,Commentaire envoyé le 4 mai 2022
2144,Wenqi,5.0,France,Passable,,,Avril 2022,Commentaire envoyé le 2 mai 2022
2145,Ecj,9.0,Pays-Bas,Fabuleux,,,Avril 2022,Commentaire envoyé le 30 avril 2022
2146,Laura,3.0,Pays-Bas,Assez médiocre,,,Avril 2022,Commentaire envoyé le 29 avril 2022
2147,Carlo,10.0,Italie,Exceptionnel,,,Avril 2022,Commentaire envoyé le 26 avril 2022
2148,Denise,9.0,Allemagne,Fabuleux,,,Mars 2022,Commentaire envoyé le 10 avril 2022
2149,Kristine,9.0,Belgique,Uistekende ligging,,,Mars 2022,Commentaire envoyé le 9 avril 2022
2150,Melanie,9.0,Allemagne,Fabuleux,,,Mars 2022,Commentaire envoyé le 4 avril 2022
2151,Masaki,10.0,Royaume-Uni,Exceptionnel,,,Mars 2022,Commentaire envoyé le 27 mars 2022
2152,Sven,9.0,Allemagne,Fabuleux,,,Mars 2022,Commentaire envoyé le 27 mars 2022
2153,Ines,10.0,Espagne,Exceptionnel,,,Mars 2022,Commentaire envoyé le 26 mars 2022
2154,Sergey,9.0,Allemagne,Fabuleux,,,Mars 2022,Commentaire envoyé le 18 mars 2022
2155,Eyal,10.0,Israël,Exceptionnel,,,Mars 2022,Commentaire envoyé le 18 mars 2022
2156,Dawid,10.0,Norvège,Exceptionnel,,,Mars 2022,Commentaire envoyé le 15 mars 2022
2157,Sawada,5.0,République tchèque,Passable,,,Février 2022,Commentaire envoyé le 15 mars 2022
2158,Jonathan,10.0,Espagne,Exceptionnel,,,Mars 2022,Commentaire envoyé le 5 mars 2022
2159,Michael,10.0,Belgique,Exceptionnel,,,Mars 2022,Commentaire envoyé le 4 mars 2022
2160,Joana,10.0,Portugal,Exceptionnel,,,Février 2022,Commentaire envoyé le 23 février 2022
2161,Ivano,10.0,Suisse,Exceptionnel,,,Février 2022,Commentaire envoyé le 19 février 2022
2162,Philip,9.0,Belgique,Fabuleux,,,Février 2022,Commentaire envoyé le 15 février 2022
2163,Jordi,9.0,Espagne,Fabuleux,,,Décembre 2021,Commentaire envoyé le 11 février 2022
2164,Bruno,9.0,Portugal,Fabuleux,,,Février 2022,Commentaire envoyé le 8 février 2022
2165,Massimiliano,10.0,Italie,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 6 février 2022
2166,Daniel,3.0,Brésil,Assez médiocre,,,Février 2022,Commentaire envoyé le 2 février 2022
2167,Camille,9.0,Belgique,Fabuleux,,,Janvier 2022,Commentaire envoyé le 1 février 2022
2168,Jose,9.0,Espagne,Fabuleux,,,Janvier 2022,Commentaire envoyé le 29 janvier 2022
2169,Stella,10.0,Allemagne,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 28 janvier 2022
2170,David,10.0,Suisse,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 26 janvier 2022
2171,Carlos,10.0,Brésil,Tudo ótimo,,,Décembre 2021,Commentaire envoyé le 20 janvier 2022
2172,Ane,10.0,Brésil,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 19 janvier 2022
2173,Rashad,10.0,Azerbaïdjan,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 19 janvier 2022
2174,Roelof,10.0,Pays-Bas,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 18 janvier 2022
2175,Torres,10.0,Espagne,Maravilloso,,,Janvier 2022,Commentaire envoyé le 8 janvier 2022
2176,Dogan,9.0,Pays-Bas,Fabuleux,,,Janvier 2022,Commentaire envoyé le 7 janvier 2022
2177,Michele,9.0,Italie,Fabuleux,,,Janvier 2022,Commentaire envoyé le 6 janvier 2022
2178,Taku,5.0,Japon,Passable,,,Décembre 2021,Commentaire envoyé le 27 décembre 2021
2179,Jaime,10.0,Espagne,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 21 décembre 2021
2180,Dominika,10.0,Hongrie,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 13 décembre 2021
2181,Gabor,10.0,Belgique,Exceptionnel,,,Octobre 2021,Commentaire envoyé le 12 décembre 2021
2182,צחי,10.0,Israël,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 12 décembre 2021
2183,Erica,10.0,Espagne,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 11 décembre 2021
2184,Resa,10.0,Espagne,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 9 décembre 2021
2185,Johannes,10.0,Brésil,Exceptionnel,,,Septembre 2021,Commentaire envoyé le 8 décembre 2021
2186,Misaki,10.0,Italie,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 6 décembre 2021
2187,Laura,10.0,Espagne,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 1 décembre 2021
2188,Saif,5.0,Émirats arabes unis,Passable,,,Novembre 2021,Commentaire envoyé le 30 novembre 2021
2189,Morten,3.0,Danemark,Assez médiocre,,,Novembre 2021,Commentaire envoyé le 23 novembre 2021
2190,Jill,9.0,Pays-Bas,Fabuleux,,,Novembre 2021,Commentaire envoyé le 21 novembre 2021
2191,Antonio,10.0,Italie,Exceptionnel,,,Septembre 2021,Commentaire envoyé le 21 novembre 2021
2192,Jeferson,5.0,Brésil,Passable,,,Octobre 2021,Commentaire envoyé le 19 novembre 2021
2193,Philipp,10.0,Allemagne,Exceptionnel,,,Octobre 2021,Commentaire envoyé le 17 novembre 2021
2194,Marcellus,9.0,Pays-Bas,Fabuleux,,,Novembre 2021,Commentaire envoyé le 9 novembre 2021
2195,Wenqing,3.0,France,Assez médiocre,,,Octobre 2021,Commentaire envoyé le 2 novembre 2021
2196,Liliana,1.0,Italie,Mauvais,,,Mars 2022,Commentaire envoyé le 31 octobre 2021
2197,Kenn,3.0,Danemark,Assez médiocre,,,Octobre 2021,Commentaire envoyé le 24 octobre 2021
2198,Carlos,9.0,Espagne,Fabuleux,,,Octobre 2021,Commentaire envoyé le 22 octobre 2021
2199,Paivi,5.0,Finlande,Passable,,,Octobre 2021,Commentaire envoyé le 21 octobre 2021
