,0,1,2,3,4,5,6,7
1077,Detlef,9.6,Allemagne,,"Unterkunft war super, ebenso das Schwimmbad. Alles sehr sauber. Sehr gute Ausstattung. 2Schlafzimmer (1 Doppelliege, 3Einzelliegen im 2. Zimmer, 2kleine Bäder (je mit Waschbecken und mit Duschen) 2 Toiletten Großer Aufenthaltsraum mit großen Tisch 6Stühlen, Couch, LCD-TV, mit gut ausgestatteter Küche; Kombikühlschrank","Etwas schwer zu finden, weil Adresse im Prospekt nicht mehr ganz korrekt war.",Février 2020,Commentaire envoyé le 23 février 2020
1078,Jessica,10.0,Allemagne,,"Super freundliches Personal, Zimmer sauber, qualitativ völlig ausreichend. Betten sehr bequem.",Anfahrt mit dem deutschen Navi ist eine Katastrophe. Von der A4 am besten nur den Schildern folgen.,Février 2020,Commentaire envoyé le 16 février 2020
1079,Marco,10.0,Allemagne,,"Wir würden gar nicht mehr gegen ein anderes Disney Hotel tauschen wollen. Die Lage umgeben von Bäumen ist einfach herrlich und man kann hier wunderbar entspannen und zur Ruhe kommen. Dennoch ist man sehr schnell im Disneyland. Parken ist dank Magic Pass übrigens kostenlos. Die Häuschen sind mit Spülmaschine, Kaffeemaschine, Toaster und Mikrowelle sehr gut ausgestattet.",,Février 2020,Commentaire envoyé le 15 février 2020
1080,Evelien,5.0,Pays-Bas,,"Het was zwembad was netjes, park zag er netjes uit.","De bedden, zijn erg slechte bedden. Kraakt enorm wordt er onderhand wakker van wanneer je draait. En de matrassen waren enorm hard.  Bij inchecken wordt er gezegd dat de zwembadhanddoeken inclusief zijn en bij het zwembad geven ze aan dat je er 2 euro per handdoek voor moet betalen.",Février 2020,Commentaire envoyé le 14 février 2020
1081,Hans,10.0,Belgique,,Toplocatie dicht bij Disneyland.,,Décembre 2019,Commentaire envoyé le 21 janvier 2020
1082,Vivian,6.0,Turquie,,"De bedden waren prima. De douche was schoon en we konden allemaal achter elkaar warm douchen. De apparaten in de keuken werken goed. De ligging was top, maar kort rijden naar Disney. De service van de receptie was ook heel gastvrij. Het huisje was heerlijk warm dankzij de elektrische kachels.","Wij schoven de bedden op omdat dat voor ons beter uit kwam, daar achter was lang niet schoongemaakt.  Het zwembad was echt heel koud, het zag er zo mooi uit, maar het is nog kouder dan een sportbad in Nederland.  Maar één bakpan, dus neem pannen mee als je zelf wilt koken! We konden niet met zijn allen op de bank zitten, al moet ik eerlijk toegeven dat we alleen gegeten en geslapen hebben in het huisje, voor de rest waren we in Disney.",Janvier 2020,Commentaire envoyé le 16 janvier 2020
1083,Anonyme,8.0,Pays-Bas,,ligging tov het park,bedden,Septembre 2022,Commentaire envoyé le 13 septembre 2022
1084,Anonyme,8.0,Allemagne,,die Lage im Wald,die billige harte Bettmatraze,Août 2022,Commentaire envoyé le 7 août 2022
1085,Anonyme,8.0,Luxembourg,,Piscina e restaurante,Camas desconfortáveis,Mai 2022,Commentaire envoyé le 9 mai 2022
1086,Anonyme,8.0,Pays-Bas,,Huisje ziet er knus uit en was goed schoongemaakt.,De bedden zijn echt heel slecht. Uitrusting keukengerei kan beter.,Octobre 2021,Commentaire envoyé le 15 octobre 2021
1087,Anonyme,7.0,Pays-Bas,,Personeel was top. Vriendelijk. Meneer bij inchecken heel behulpzaam en vrolijk. Zwembad veel goede toezicht en er waren zelfs zwembandjes ed aanwezig. Top!,Huisje was verouderd en niet heel schoon.,Février 2020,Commentaire envoyé le 14 février 2020
1088,Anonyme,7.0,Pays-Bas,,,Meer afhaal mogelijkheden voor voeding.,Février 2020,Commentaire envoyé le 13 février 2020
1089,Anonyme,8.0,Pays-Bas,,"Personeel was erg aardig en all you can eat restaurant op davy crocket ranch voor avondeten incl 1 drankje vonden we ook lekker. Lekker gezwommen. Huisje met 2 badkamers en wc s, was goed te doen. Niet heel ruim, maar voor ons prima. ,2 slaapkamers, 5 bedden. Lekker warm in het huisje (feb), mooie ligging tussen de bomen. Auto kon bij huisje staan. Er was een klein supermarktje aanwezig. Afstand naar Disneyland prima te rijden, je bent er zo.","Ontbijt konden we afhalen, was wel te doen, maar kaas of vleeswaren of eitje erbij had het wel af gemaakt. ( je krijgt 1 broodje, 1 croissoint, boter, kuipjes jam en pasta, appelmoes en pakjes drinken, pak melk en chocopoeder, en oploskoffie) De bedden waren erg hard. Voor de kinderen een indoor speeltuin oid was ook wel fijn geweest. Is wel een sporthal aanwezig. Dus badminton of tafeltennis was wel een optie. Souveniers erg duur.",Février 2020,Commentaire envoyé le 10 février 2020
1090,Anonyme,6.0,Espagne,,,Que me dieron una cabaña inferior y no me dieron ninguna gratificación,Janvier 2023,Commentaire envoyé le 6 janvier 2023
1091,Anonyme,5.0,Pays-Bas,,"De locatie, mooi park",De wc deed niks dus we kwamen half 11 avonds aan met een ziek kindje maar konden niet doorspoelen. Dus om 23:00 uur kwamen er 2 mannen om het te reparen maar dat was niet gelukt dus hebben we niet echt nog samen even kunnen genieten van de bungalow.,Juin 2022,Commentaire envoyé le 7 juillet 2022
1092,Anonyme,2.0,Allemagne,,die Umgebung ist sehr nett und ländlich.,hygienisch eine Katastrophe sowie eine lange überfällige Grundsanierung der Unterkunft,Avril 2022,Commentaire envoyé le 15 avril 2022
1093,Anonyme,4.0,Allemagne,,Die Lage,"Es war leider nicht sehr sauber, die Spülmaschine funktionierte nicht, der Abfluss in der Küche lief sehr schwierig ab!  Im Schwimmbad war es sehr kalt, es gab keine Möglichkeit sich zu Fönen noch nicht mal eine Steckdose war vorhanden für den eigenen Fön mit Kindern daher sehr schwierig! Der Kletterwand ist nur an bestimmten Tagen geöffnet somit könnten wir ihn auch leider nicht nutzen",Octobre 2021,Commentaire envoyé le 16 octobre 2021
1094,Xavier,8.0,France,Très bien,,,Janvier 2023,Commentaire envoyé le 11 janvier 2023
1095,Cedric,9.0,France,Séjour très agréable.,,,Janvier 2023,Commentaire envoyé le 11 janvier 2023
1096,Natacha,8.0,France,Très bien,,,Janvier 2023,Commentaire envoyé le 10 janvier 2023
1097,Davy,9.0,France,Fabuleux,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
1098,Aline,9.0,Belgique,Fabuleux,,,Novembre 2022,Commentaire envoyé le 9 janvier 2023
1099,Geoffrey,8.0,Belgique,Très bien,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
1100,Celine,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 8 janvier 2023
1101,Delphine,8.0,Belgique,Très bien,,,Janvier 2023,Commentaire envoyé le 8 janvier 2023
1102,Melinda,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 6 janvier 2023
1103,Johann,8.0,France,Très bien,,,Janvier 2023,Commentaire envoyé le 6 janvier 2023
1104,Angiedesjardins,8.0,Belgique,Très bien,,,Janvier 2023,Commentaire envoyé le 5 janvier 2023
1105,Mathieu,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 4 janvier 2023
1106,Cathy,7.0,Belgique,Bien,,,Janvier 2023,Commentaire envoyé le 3 janvier 2023
1107,Marie,9.0,France,Fabuleux,,,Janvier 2023,Commentaire envoyé le 2 janvier 2023
1108,Aurélie,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 1 janvier 2023
1109,Laurent,9.0,La Réunion,Fabuleux,,,Novembre 2022,Commentaire envoyé le 30 décembre 2022
1110,Melinda,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 30 décembre 2022
1111,Mathieu,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 29 décembre 2022
1112,Alexandra,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 29 décembre 2022
1113,Fabien,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 28 décembre 2022
1114,Aneso,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 28 décembre 2022
1115,Carine,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 28 décembre 2022
1116,Sandrine,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 27 décembre 2022
1117,Stephanie,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 26 décembre 2022
1118,Isabelle,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 26 décembre 2022
1119,Julien,9.0,Belgique,Fabuleux,,,Novembre 2022,Commentaire envoyé le 25 décembre 2022
1120,Cedric,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 23 décembre 2022
1121,Sadjia,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 22 décembre 2022
1122,Kevin,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 20 décembre 2022
1123,Hamadou,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 20 décembre 2022
1124,Taxodium,9.0,Belgique,Fabuleux,,,Décembre 2022,Commentaire envoyé le 20 décembre 2022
1125,Pascale,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 19 décembre 2022
1126,Mélissa,9.0,Belgique,Fabuleux,,,Décembre 2022,Commentaire envoyé le 17 décembre 2022
1127,Doro,9.0,Belgique,Fabuleux,,,Novembre 2022,Commentaire envoyé le 12 décembre 2022
1128,Audrey,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 12 décembre 2022
1129,Delphine,7.0,Belgique,Bien,,,Novembre 2022,Commentaire envoyé le 11 décembre 2022
1130,Michel,9.0,Belgique,Fabuleux,,,Novembre 2022,Commentaire envoyé le 11 décembre 2022
1131,Robert,8.0,Belgique,Très bien,,,Décembre 2022,Commentaire envoyé le 9 décembre 2022
1132,Pauline,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 8 décembre 2022
1133,Sébastien,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 7 décembre 2022
1134,Cédric,8.0,Belgique,Très bien,,,Décembre 2022,Commentaire envoyé le 7 décembre 2022
1135,Tiffany,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 5 décembre 2022
1136,Romain,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 4 décembre 2022
1137,Suzanne,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 4 décembre 2022
1138,Céline,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 4 décembre 2022
1139,Priscilia,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 4 décembre 2022
1140,Bassetto,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 3 décembre 2022
1141,Marion,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 2 décembre 2022
1142,Lily59690,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 2 décembre 2022
1143,Muylaert,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 28 novembre 2022
1144,Marine,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 28 novembre 2022
1145,Guillaume,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 28 novembre 2022
1146,Sylvie,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
1147,Beatrice,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 26 novembre 2022
1148,Amelie,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 26 novembre 2022
1149,Marquis,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 25 novembre 2022
1150,Jean-noel,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
1151,Sandrine,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 21 novembre 2022
1152,Bruning,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 21 novembre 2022
1153,Thibault,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 19 novembre 2022
1154,Michael,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 19 novembre 2022
1155,Pictoris,8.0,Belgique,"super pour un séjour au parc Disneyland Paris, personnel aimable, bungalow sympa",,,Novembre 2022,Commentaire envoyé le 19 novembre 2022
1156,Valentina,7.0,Belgique,Bien,,,Novembre 2022,Commentaire envoyé le 18 novembre 2022
1157,Cassandra,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 17 novembre 2022
1158,Jean-claude,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 16 novembre 2022
1159,Christophe,9.0,France,Parfait,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1160,Cindy,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1161,Laetitia,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 14 novembre 2022
1162,Brondin,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 14 novembre 2022
1163,Amandine,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 13 novembre 2022
1164,Raymond,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 12 novembre 2022
1165,Alan,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 11 novembre 2022
1166,Sophie,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 9 novembre 2022
1167,Aurore,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 5 novembre 2022
1168,Clementine,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 3 novembre 2022
1169,Sarah,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 3 novembre 2022
1170,Helene,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 2 novembre 2022
1171,Synasha,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 2 novembre 2022
1172,Laura,9.0,Suisse,Fabuleux,,,Octobre 2022,Commentaire envoyé le 2 novembre 2022
1173,Amy,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 1 novembre 2022
1174,Elodie,9.0,Belgique,Fabuleux,,,Octobre 2022,Commentaire envoyé le 1 novembre 2022
1175,Kevin,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 30 octobre 2022
1176,Stacquet,7.0,Belgique,Bien,,,Septembre 2022,Commentaire envoyé le 26 octobre 2022
1177,Geneviève,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 24 octobre 2022
1178,Taxodium,9.0,Belgique,Fabuleux,,,Octobre 2022,Commentaire envoyé le 20 octobre 2022
1179,Elodie,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 18 octobre 2022
1180,Felicie,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 18 octobre 2022
1181,Claire,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 16 octobre 2022
1182,Vanessa,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 16 octobre 2022
1183,Vincent,9.0,Belgique,Fabuleux,,,Septembre 2022,Commentaire envoyé le 16 octobre 2022
1184,Cedric,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 15 octobre 2022
1185,Cerina,7.0,France,Bien,,,Septembre 2022,Commentaire envoyé le 14 octobre 2022
1186,Laetitia,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 13 octobre 2022
1187,Sonia,7.0,France,Bien,,,Octobre 2022,Commentaire envoyé le 13 octobre 2022
1188,Angiedesjardins,8.0,Belgique,Très bien,,,Septembre 2022,Commentaire envoyé le 11 octobre 2022
1189,Pictoris,9.0,Belgique,Fabuleux,,,Septembre 2022,Commentaire envoyé le 10 octobre 2022
1190,Stephanie,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 10 octobre 2022
1191,Romuald,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 10 octobre 2022
1192,Laura,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 6 octobre 2022
1193,Valentin,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 5 octobre 2022
1194,Marie,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 1 octobre 2022
1195,Nicolas,8.0,Belgique,Très bien,,,Septembre 2022,Commentaire envoyé le 30 septembre 2022
1196,Damien,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 30 septembre 2022
1197,Aurélie,8.0,Belgique,Très bien,,,Septembre 2022,Commentaire envoyé le 28 septembre 2022
1198,Dylan,7.0,Belgique,Bien,,,Septembre 2022,Commentaire envoyé le 28 septembre 2022
1199,Faloe,9.0,Belgique,Fabuleux,,,Septembre 2022,Commentaire envoyé le 27 septembre 2022
1200,Guillaume,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 27 septembre 2022
1201,Laure,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 21 septembre 2022
1202,Jérôme,8.0,Belgique,Très bien,,,Septembre 2022,Commentaire envoyé le 17 septembre 2022
1203,Alycia,9.0,Belgique,Fabuleux,,,Septembre 2022,Commentaire envoyé le 16 septembre 2022
1204,Elodie,8.0,France,Très bien,,,Juillet 2022,Commentaire envoyé le 6 septembre 2022
1205,Sylvain,8.0,France,Très bien,,,Août 2022,Commentaire envoyé le 30 août 2022
1206,Mhamed,9.0,France,Fabuleux,,,Août 2022,Commentaire envoyé le 29 août 2022
1207,Milene,8.0,France,Très bien,,,Août 2022,Commentaire envoyé le 26 août 2022
1208,Maxane,8.0,France,Très bien,,,Août 2022,Commentaire envoyé le 26 août 2022
1209,Gregory,9.0,Belgique,Fabuleux,,,Août 2022,Commentaire envoyé le 24 août 2022
1210,Loris,9.0,Suisse,Fabuleux,,,Août 2022,Commentaire envoyé le 17 août 2022
1211,Hostettler,8.0,France,Très bien,,,Juillet 2022,Commentaire envoyé le 4 août 2022
1212,Guillaume,7.0,France,Bien,,,Mai 2022,Commentaire envoyé le 3 août 2022
