,0,1,2,3,4,5,6,7
1406,Nico,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 17 février 2022
1407,Carole-anne,8.0,Belgique,Très bien,,,Février 2022,Commentaire envoyé le 16 février 2022
1408,Clara,9.0,Belgique,Fabuleux,,,Février 2022,Commentaire envoyé le 15 février 2022
1409,Jp,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 15 février 2022
1410,Margaux,7.0,France,Bien,,,Février 2022,Commentaire envoyé le 14 février 2022
1411,Sandra,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 13 février 2022
1412,Marie,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 12 février 2022
1413,Paul,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 10 février 2022
1414,Julie,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 8 février 2022
1415,Aurelie,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 7 février 2022
1416,Pierre,9.0,France,Correspondait parfaitement aux attentes. Personnel top mais manquait drap lit parapluie et bouilloir,,,Janvier 2022,Commentaire envoyé le 6 février 2022
1417,Jeremy,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 5 février 2022
1418,Melissa,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 5 février 2022
1419,Maud,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 5 février 2022
1420,Clément,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 3 février 2022
1421,Julie,9.0,France,Il faut arrêter les masque 😷,,,Février 2022,Commentaire envoyé le 1 février 2022
1422,Marilyne,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 28 janvier 2022
1423,Lenselle,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 25 janvier 2022
1424,Benoit,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 25 janvier 2022
1425,Laurène,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 25 janvier 2022
1426,Cindy,8.0,Belgique,Très bien,,,Janvier 2022,Commentaire envoyé le 24 janvier 2022
1427,Melvin,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 24 janvier 2022
1428,Celine,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 22 janvier 2022
1429,Kevin,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 22 janvier 2022
1430,Sophie,8.0,La Réunion,Très bien,,,Janvier 2022,Commentaire envoyé le 21 janvier 2022
1431,Mouna,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 20 janvier 2022
1432,Marilyn,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 20 janvier 2022
1433,Muriel,7.0,La Réunion,Bien,,,Janvier 2022,Commentaire envoyé le 18 janvier 2022
1434,Aurélie,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 18 janvier 2022
1435,Julien,8.0,La Réunion,Très bien,,,Janvier 2022,Commentaire envoyé le 16 janvier 2022
1436,Patricia,9.0,France,Fabuleux,,,Décembre 2021,Commentaire envoyé le 16 janvier 2022
1437,Frédéric,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 12 janvier 2022
1438,Sophiane,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 11 janvier 2022
1439,Cynthia,9.0,Belgique,Fabuleux,,,Janvier 2022,Commentaire envoyé le 10 janvier 2022
1440,Mendes,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 9 janvier 2022
1441,Angélique,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 9 janvier 2022
1442,Julien,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 9 janvier 2022
1443,Manon,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 8 janvier 2022
1444,Antoine,7.0,Belgique,Bien,,,Janvier 2022,Commentaire envoyé le 6 janvier 2022
1445,Julia,9.0,France,Fabuleux,,,Décembre 2021,Commentaire envoyé le 6 janvier 2022
1446,Julien,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 2 janvier 2022
1447,Chloé,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 1 janvier 2022
1448,Maeva,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 1 janvier 2022
1449,Bernard,9.0,Suisse,Fabuleux,,,Décembre 2021,Commentaire envoyé le 30 décembre 2021
1450,Ophelie,9.0,France,Fabuleux,,,Décembre 2021,Commentaire envoyé le 29 décembre 2021
1451,Melanie,7.0,France,Bien,,,Octobre 2021,Commentaire envoyé le 27 décembre 2021
1452,Muriel,7.0,France,Bien,,,Décembre 2021,Commentaire envoyé le 26 décembre 2021
1453,Jess,7.0,Nouvelle-Calédonie,Bien,,,Novembre 2021,Commentaire envoyé le 26 décembre 2021
1454,Bruno,7.0,Martinique,Bien,,,Décembre 2021,Commentaire envoyé le 25 décembre 2021
1455,Benjamin,7.0,France,Bien,,,Décembre 2021,Commentaire envoyé le 24 décembre 2021
1456,Jean,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 23 décembre 2021
1457,Nicolas,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 23 décembre 2021
1458,Mathilde,7.0,France,Bien,,,Décembre 2021,Commentaire envoyé le 20 décembre 2021
1459,Bertrand,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 19 décembre 2021
1460,Gregory,8.0,Belgique,Très bien,,,Décembre 2021,Commentaire envoyé le 18 décembre 2021
1461,Tiphaine,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 18 décembre 2021
1462,Giovanni,8.0,Belgique,Très bien,,,Décembre 2021,Commentaire envoyé le 13 décembre 2021
1463,Kenny,9.0,Belgique,Fabuleux,,,Décembre 2021,Commentaire envoyé le 11 décembre 2021
1464,Elodie,9.0,France,Fabuleux,,,Décembre 2021,Commentaire envoyé le 11 décembre 2021
1465,Francesco,9.0,Belgique,Fabuleux,,,Novembre 2021,Commentaire envoyé le 8 décembre 2021
1466,Riggi,9.0,Belgique,Fabuleux,,,Décembre 2021,Commentaire envoyé le 6 décembre 2021
1467,Thomas,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 6 décembre 2021
1468,Villeneuve,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 1 décembre 2021
1469,Jean,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 30 novembre 2021
1470,David,7.0,France,Bien,,,Novembre 2021,Commentaire envoyé le 30 novembre 2021
1471,Gabrielle,9.0,France,Fabuleux,,,Novembre 2021,Commentaire envoyé le 30 novembre 2021
1472,Jessica,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 27 novembre 2021
1473,Thomas,7.0,France,Bien,,,Novembre 2021,Commentaire envoyé le 27 novembre 2021
1474,Dominic,7.0,France,Bien,,,Octobre 2021,Commentaire envoyé le 23 novembre 2021
1475,Lou,7.0,France,Bien,,,Novembre 2021,Commentaire envoyé le 22 novembre 2021
1476,Laetitia,8.0,France,Très bien,,,Octobre 2021,Commentaire envoyé le 21 novembre 2021
1477,Marie-claire,9.0,France,Fabuleux,,,Novembre 2021,Commentaire envoyé le 21 novembre 2021
1478,Pierre,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 18 novembre 2021
1479,Marlène,9.0,France,Fabuleux,,,Novembre 2021,Commentaire envoyé le 17 novembre 2021
1480,Marine,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 17 novembre 2021
1481,Alex8569,7.0,France,Bien,,,Novembre 2021,Commentaire envoyé le 16 novembre 2021
1482,Magali,7.0,France,Bien,,,Novembre 2021,Commentaire envoyé le 14 novembre 2021
1483,Stephane,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 11 novembre 2021
1484,Lee,9.0,Belgique,Fabuleux,,,Septembre 2021,Commentaire envoyé le 7 novembre 2021
1485,Eddy,8.0,France,Très bien,,,Octobre 2021,Commentaire envoyé le 4 novembre 2021
1486,Aurore,7.0,France,Bien,,,Septembre 2021,Commentaire envoyé le 2 novembre 2021
1487,Laura,7.0,France,Bien,,,Octobre 2021,Commentaire envoyé le 31 octobre 2021
1488,Valerie,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 20 octobre 2021
1489,Max,7.0,France,Un bon séjour,,,Septembre 2021,Commentaire envoyé le 12 octobre 2021
1490,Laurent,9.0,France,Fabuleux,,,Septembre 2021,Commentaire envoyé le 7 octobre 2021
1491,Gael,8.0,France,Très bien,,,Septembre 2021,Commentaire envoyé le 30 septembre 2021
1492,Amaury,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 25 septembre 2021
1493,Jordan,7.0,France,Bien,,,Septembre 2021,Commentaire envoyé le 18 septembre 2021
1494,Charlotte,8.0,France,Très bien,,,Septembre 2021,Commentaire envoyé le 16 septembre 2021
1495,Benjamin,8.0,France,Très bien,,,Septembre 2021,Commentaire envoyé le 16 septembre 2021
1496,Audrey,9.0,France,Fabuleux,,,Septembre 2021,Commentaire envoyé le 15 septembre 2021
1497,Antoine,9.0,Belgique,Fabuleux,,,Septembre 2021,Commentaire envoyé le 12 septembre 2021
1498,Quentin,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 6 septembre 2021
1499,A,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 28 août 2021
1500,Julie,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 26 août 2021
1501,Tiphanie,9.0,France,Fabuleux,,,Août 2021,Commentaire envoyé le 21 août 2021
1502,Thierry,9.0,France,Fabuleux,,,Août 2021,Commentaire envoyé le 19 août 2021
1503,Melanie,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 17 août 2021
1504,Virginie,9.0,France,Fabuleux,,,Août 2021,Commentaire envoyé le 16 août 2021
1505,Dav,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 12 août 2021
1506,Sophie,8.0,France,Très bien,,,Juillet 2021,Commentaire envoyé le 10 août 2021
1507,Martine,8.0,France,Très bien,,,Août 2021,Commentaire envoyé le 6 août 2021
1508,Audrey,8.0,Belgique,Très bien,,,Juillet 2021,Commentaire envoyé le 30 juillet 2021
1509,Jenny,9.0,France,Fabuleux,,,Juillet 2021,Commentaire envoyé le 27 juillet 2021
1510,Thibault,9.0,France,Fabuleux,,,Juillet 2021,Commentaire envoyé le 18 juillet 2021
1511,Ludivine,9.0,France,Fabuleux,,,Juillet 2021,Commentaire envoyé le 15 juillet 2021
1512,Cédric,9.0,Belgique,Fabuleux,,,Juillet 2021,Commentaire envoyé le 12 juillet 2021
1513,Virginie,9.0,Brésil,Court mais super ! Merci au personnel aux petits soins,,,Septembre 2020,Commentaire envoyé le 10 septembre 2020
1514,Sandrine,8.0,France,Très bien,,,Août 2020,Commentaire envoyé le 29 août 2020
1515,Myriam,8.0,Suisse,Très bien,,,Février 2020,Commentaire envoyé le 21 avril 2020
1516,Jérôme,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 15 avril 2020
1517,Pierre,8.0,France,Très bien,,,Mars 2020,Commentaire envoyé le 14 avril 2020
1518,Jacques,8.0,France,Très bien,,,Mars 2020,Commentaire envoyé le 2 avril 2020
1519,Joy,8.0,Belgique,Très bien,,,Janvier 2020,Commentaire envoyé le 15 mars 2020
1520,Geraldine,9.0,France,Fabuleux,,,Mars 2020,Commentaire envoyé le 15 mars 2020
1521,Mr,8.0,France,Très bien,,,Mars 2020,Commentaire envoyé le 13 mars 2020
1522,Mélissa,7.5,France,Bien,,,Mars 2020,Commentaire envoyé le 12 mars 2020
1523,Marie,9.0,France,Fabuleux,,,Mars 2020,Commentaire envoyé le 9 mars 2020
1524,Christelle,9.2,France,Fabuleux,,,Mars 2020,Commentaire envoyé le 8 mars 2020
1525,Delasorne,8.0,France,Très bien,,,Mars 2020,Commentaire envoyé le 8 mars 2020
1526,Valentine,7.9,France,Bien,,,Mars 2020,Commentaire envoyé le 7 mars 2020
1528,Solenne,7.0,France,Bien,,,Février 2020,Commentaire envoyé le 3 mars 2020
1529,Marjorie,8.0,Belgique,Super hôtel sur le thème du far west,,,Février 2020,Commentaire envoyé le 1 mars 2020
1530,Odile,8.0,France,Très bien,,,Décembre 2019,Commentaire envoyé le 29 février 2020
1531,Valérie,8.0,France,Très bien,,,Février 2020,Commentaire envoyé le 27 février 2020
1532,Ste2b,9.0,France,Fabuleux,,,Février 2020,Commentaire envoyé le 24 février 2020
1533,Martine,7.9,France,Bien,,,Février 2020,Commentaire envoyé le 20 février 2020
1534,Jessica,8.3,France,Très bien,,,Février 2020,Commentaire envoyé le 16 février 2020
1535,Morgane,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 9 février 2020
1536,Angelique,9.2,France,Fabuleux,,,Février 2020,Commentaire envoyé le 7 février 2020
1537,Mathieu,8.0,Belgique,Très bien,,,Février 2020,Commentaire envoyé le 7 février 2020
1538,Axel,7.5,France,Bien,,,Janvier 2020,Commentaire envoyé le 30 janvier 2020
1539,Amelie,7.0,Belgique,Bien,,,Décembre 2019,Commentaire envoyé le 29 janvier 2020
1540,Laetitia,9.0,France,Fabuleux,,,Janvier 2020,Commentaire envoyé le 29 janvier 2020
1541,Marie,8.8,France,Superbe,,,Janvier 2020,Commentaire envoyé le 28 janvier 2020
1542,Magali,7.9,France,Bien,,,Janvier 2020,Commentaire envoyé le 27 janvier 2020
1543,Mylene,9.0,France,Fabuleux,,,Janvier 2020,Commentaire envoyé le 25 janvier 2020
1544,Marie,9.2,La Réunion,Fabuleux,,,Janvier 2020,Commentaire envoyé le 24 janvier 2020
1545,Eloise,7.0,Belgique,Bien,,,Janvier 2020,Commentaire envoyé le 22 janvier 2020
1546,Raymond,9.0,France,Fabuleux,,,Janvier 2020,Commentaire envoyé le 22 janvier 2020
1547,Julien,6.7,France,Agréable,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
1548,Caroline,9.0,France,Fabuleux,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
1549,Flora,7.5,France,Bien,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
1550,Camille,8.0,Belgique,Très bien,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
1551,Elyse,8.3,France,Très bien,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
1552,Jean-jacques,7.9,France,Bien,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
1553,Frederic,7.0,France,Bien,,,Janvier 2020,Commentaire envoyé le 17 janvier 2020
1554,July,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 16 janvier 2020
1555,Benjamin,9.0,France,Fabuleux,,,Janvier 2020,Commentaire envoyé le 16 janvier 2020
1556,Pierre,8.8,France,Superbe,,,Janvier 2020,Commentaire envoyé le 12 janvier 2020
1557,Diego,10.0,France,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 11 janvier 2023
1558,Benoit,10.0,France,Exceptionnel,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
1559,Emeline,10.0,France,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 4 janvier 2023
1560,Morgane,6.0,France,Agréable,,,Novembre 2022,Commentaire envoyé le 1 janvier 2023
1561,Florine,10.0,France,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 1 janvier 2023
1562,Clément,10.0,France,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 28 décembre 2022
1563,Stéphane,10.0,France,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 21 décembre 2022
1564,Coralie,6.0,France,Agréable,,,Décembre 2022,Commentaire envoyé le 14 décembre 2022
1565,Pauline,6.0,Belgique,Agréable,,,Novembre 2022,Commentaire envoyé le 6 décembre 2022
1566,Laure,10.0,France,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 2 décembre 2022
1567,Arnaud,4.0,France,Décevant,,,Novembre 2022,Commentaire envoyé le 28 novembre 2022
1568,Elia,1.0,France,Mauvais,,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
1569,Florine,6.0,France,Agréable,,,Novembre 2022,Commentaire envoyé le 26 novembre 2022
1570,Florian,10.0,France,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 21 novembre 2022
1571,Sylvain,6.0,France,Agréable,,,Novembre 2022,Commentaire envoyé le 11 novembre 2022
1572,Mathiieuw,10.0,France,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 10 novembre 2022
1573,Marinella,10.0,Belgique,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 1 novembre 2022
1574,Rebecca,6.0,France,Agréable,,,Octobre 2022,Commentaire envoyé le 29 octobre 2022
1575,Nicolas,6.0,France,Agréable,,,Septembre 2022,Commentaire envoyé le 6 octobre 2022
1576,Hamza,10.0,Tunisie,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 6 octobre 2022
1577,Noémie,6.0,France,Agréable,,,Octobre 2022,Commentaire envoyé le 2 octobre 2022
1578,Anthony,10.0,France,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 30 septembre 2022
1579,Lorimier,10.0,France,accueil chaleureux et agréable. personnel au top,,,Septembre 2022,Commentaire envoyé le 29 septembre 2022
1580,Emilie,6.0,France,Agréable,,,Septembre 2022,Commentaire envoyé le 21 septembre 2022
1581,Nicolas,6.0,France,Agréable,,,Septembre 2022,Commentaire envoyé le 15 septembre 2022
1582,Benjamin,10.0,France,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 5 septembre 2022
1583,Fgr2,10.0,France,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 24 août 2022
1584,Lebrun,10.0,France,Exceptionnel,,,Août 2022,Commentaire envoyé le 18 août 2022
1585,Coralie,10.0,France,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 19 juillet 2022
1586,Celine,10.0,France,Exceptionnel,,,Juin 2022,Commentaire envoyé le 28 juin 2022
1587,Levanah,10.0,France,Exceptionnel,,,Juin 2022,Commentaire envoyé le 24 juin 2022
1588,Roxane,10.0,France,Exceptionnel,,,Juin 2022,Commentaire envoyé le 18 juin 2022
1589,Régis,10.0,France,Exceptionnel,,,Mai 2022,Commentaire envoyé le 24 mai 2022
1590,Pierre,6.0,France,Agréable,,,Mai 2022,Commentaire envoyé le 23 mai 2022
1591,Pauline,10.0,France,Exceptionnel,,,Mai 2022,Commentaire envoyé le 20 mai 2022
1592,Samuel,6.0,Suisse,Agréable,,,Mai 2022,Commentaire envoyé le 10 mai 2022
1593,Elodie,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 30 avril 2022
