,0,1,2,3,4,5,6,7
1594,Sophie,1.0,France,Mauvais,,,Janvier 2022,Commentaire envoyé le 26 janvier 2022
1595,Eric,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 18 janvier 2022
1596,Océane,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 15 janvier 2022
1597,Angelique,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 15 janvier 2022
1599,Virginie,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 14 janvier 2022
1600,Manuel,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 11 janvier 2022
1601,Aurelian,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 8 janvier 2022
1602,Béatrice,3.0,Belgique,médiocre,,,Janvier 2022,Commentaire envoyé le 7 janvier 2022
1603,Sarthou,10.0,Nouvelle-Calédonie,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 7 janvier 2022
1604,Julie,3.0,France,Assez médiocre,,,Novembre 2021,Commentaire envoyé le 6 janvier 2022
1605,Caroline,10.0,Belgique,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 30 décembre 2021
1606,Yann,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 23 décembre 2021
1607,Kimberley,10.0,Belgique,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 21 décembre 2021
1608,Hun,4.0,France,Décevant,,,Novembre 2021,Commentaire envoyé le 21 décembre 2021
1609,Chloé,5.0,Belgique,Passable,,,Novembre 2021,Commentaire envoyé le 20 décembre 2021
1610,Bartolo,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 19 décembre 2021
1611,Nadeau,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 17 décembre 2021
1612,Xavier,5.0,France,Passable,,,Décembre 2021,Commentaire envoyé le 16 décembre 2021
1613,Jean-marie,6.0,France,Agréable,,,Novembre 2021,Commentaire envoyé le 15 décembre 2021
1614,Elora,1.0,France,Mauvais,,,Décembre 2021,Commentaire envoyé le 13 décembre 2021
1615,Sébastien,6.0,France,Agréable,,,Décembre 2021,Commentaire envoyé le 13 décembre 2021
1616,Elise,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 11 décembre 2021
1617,Aline,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 11 décembre 2021
1619,Jérémy,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 7 décembre 2021
1620,Raphaël,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 6 décembre 2021
1621,Sébastien,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 6 décembre 2021
1622,Elodie,6.0,France,Agréable,,,Décembre 2021,Commentaire envoyé le 5 décembre 2021
1623,Damien1988,5.0,France,Passable,,,Décembre 2021,Commentaire envoyé le 4 décembre 2021
1624,Sabrina,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 4 décembre 2021
1625,Anice,4.0,Émirats arabes unis,Décevant,,,Novembre 2021,Commentaire envoyé le 29 novembre 2021
1626,Jacques,3.0,France,Assez médiocre,,,Novembre 2021,Commentaire envoyé le 28 novembre 2021
1627,Clément,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 27 novembre 2021
1628,Laure,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 26 novembre 2021
1629,Mélissandre,3.0,France,Assez médiocre,,,Novembre 2021,Commentaire envoyé le 24 novembre 2021
1630,Adeline,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 23 novembre 2021
1631,Marjorie,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 19 novembre 2021
1632,Audrey,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 19 novembre 2021
1633,Channel,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 19 novembre 2021
1634,Oceane,1.0,France,Mauvais,,,Novembre 2021,Commentaire envoyé le 15 novembre 2021
1635,Myriam,5.0,France,Passable,,,Novembre 2021,Commentaire envoyé le 14 novembre 2021
1636,Alexia,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 14 novembre 2021
1637,Marjory,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 12 novembre 2021
1638,Lucie-marie,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 10 novembre 2021
1639,Pauline,5.0,France,Passable,,,Novembre 2021,Commentaire envoyé le 10 novembre 2021
1640,David,6.0,France,Agréable,,,Novembre 2021,Commentaire envoyé le 9 novembre 2021
1641,Sandrine,10.0,France,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 6 novembre 2021
1642,Lionel,5.0,France,Passable,,,Novembre 2021,Commentaire envoyé le 5 novembre 2021
1643,Gregori,10.0,Belgique,Exceptionnel,,,Novembre 2021,Commentaire envoyé le 3 novembre 2021
1644,Virginie,6.0,France,Agréable,,,Juillet 2021,Commentaire envoyé le 30 juillet 2021
1645,Laetitia,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 22 novembre 2020
1646,Charlotte,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 21 novembre 2020
1647,Ballin,6.0,France,Agréable,,,Octobre 2020,Commentaire envoyé le 1 novembre 2020
1648,Mathieu,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 19 octobre 2020
1649,Coralie,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 19 octobre 2020
1650,Pauline,6.0,Allemagne,Agréable,,,Octobre 2020,Commentaire envoyé le 10 octobre 2020
1651,Olivier,10.0,France,Exceptionnel,,,Septembre 2020,Commentaire envoyé le 4 octobre 2020
1652,Marion,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 4 octobre 2020
1653,Marie,10.0,France,Exceptionnel,,,Septembre 2020,Commentaire envoyé le 25 septembre 2020
1654,Dymit,6.0,France,Agréable,,,Août 2020,Commentaire envoyé le 12 septembre 2020
1655,Mathieu,10.0,France,Exceptionnel,,,Août 2020,Commentaire envoyé le 24 août 2020
1656,Gwendoline,10.0,France,Exceptionnel,,,Mars 2020,Commentaire envoyé le 12 mars 2020
1657,Laura,4.6,France,Décevant,,,Février 2020,Commentaire envoyé le 26 février 2020
1658,Florence,10.0,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 21 février 2020
1659,Maryline,9.6,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 20 février 2020
1660,Aline,10.0,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 18 février 2020
1661,William,10.0,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 17 février 2020
1662,Paul,10.0,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 12 février 2020
1663,Cindy,10.0,France,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 11 février 2020
1664,Chloe,6.0,France,Agréable,,,Février 2020,Commentaire envoyé le 11 février 2020
1665,Laura,5.0,France,Passable,,,Janvier 2020,Commentaire envoyé le 9 février 2020
1666,Antonio,5.0,France,Passable,,,Janvier 2020,Commentaire envoyé le 5 février 2020
1667,Santhya,10.0,France,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 3 février 2020
1668,Aurelie,10.0,France,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 30 janvier 2020
1669,Valérie,6.0,France,Agréable,,,Janvier 2020,Commentaire envoyé le 29 janvier 2020
1670,Manon,10.0,France,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 23 janvier 2020
1671,Sandrine,9.6,France,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 12 janvier 2020
1672,Margaux,10.0,France,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 11 janvier 2020
1673,Anonyme,9.0,France,Fabuleux,,,Janvier 2023,Commentaire envoyé le 8 janvier 2023
1674,Anonyme,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 1 janvier 2023
1675,Anonyme,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 15 décembre 2022
1676,Anonyme,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 2 novembre 2022
1677,Anonyme,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 1 octobre 2022
1678,Anonyme,8.0,France,Très bien,,,Juin 2022,Commentaire envoyé le 14 juin 2022
1679,Anonyme,7.0,France,Bien,,,Mai 2022,Commentaire envoyé le 14 mai 2022
1680,Anonyme,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 6 mars 2022
1681,Anonyme,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 28 février 2022
1682,Anonyme,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 25 février 2022
1683,Anonyme,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 10 février 2022
1684,Anonyme,8.0,Belgique,Très bien,,,Janvier 2022,Commentaire envoyé le 30 janvier 2022
1685,Anonyme,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 4 décembre 2021
1686,Anonyme,8.0,Belgique,Très bien,,,Novembre 2021,Commentaire envoyé le 23 novembre 2021
1687,Anonyme,8.0,France,Très bien,,,Octobre 2020,Commentaire envoyé le 3 novembre 2020
1688,Anonyme,7.0,France,Bien,,,Octobre 2020,Commentaire envoyé le 1 novembre 2020
1689,Anonyme,7.0,France,Bien,,,Octobre 2020,Commentaire envoyé le 27 octobre 2020
1690,Anonyme,8.0,France,Très bien,,,Mars 2020,Commentaire envoyé le 15 mars 2020
1691,Anonyme,9.0,France,Fabuleux,,,Mars 2020,Commentaire envoyé le 13 mars 2020
1692,Anonyme,9.0,France,Fabuleux,,,Mars 2020,Commentaire envoyé le 12 mars 2020
1693,Anonyme,8.0,France,Très bien,,,Février 2020,Commentaire envoyé le 18 février 2020
1694,Anonyme,7.5,France,Bien,,,Février 2020,Commentaire envoyé le 4 février 2020
1695,Anonyme,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 2 février 2020
1696,Anonyme,7.9,France,Bien,,,Janvier 2020,Commentaire envoyé le 31 janvier 2020
1697,Anonyme,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 16 janvier 2020
1698,Anonyme,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 21 avril 2022
1699,Anonyme,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 1 avril 2022
1700,Anonyme,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 23 mars 2022
1701,Anonyme,6.0,France,Agréable,,,Mars 2022,Commentaire envoyé le 9 mars 2022
1702,Anonyme,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 3 mars 2022
1703,Anonyme,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 14 février 2022
1704,Anonyme,6.0,France,Agréable,,,Janvier 2022,Commentaire envoyé le 6 janvier 2022
1705,Anonyme,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 6 décembre 2021
1706,Anonyme,10.0,Indonésie,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 5 décembre 2021
1707,Anonyme,6.0,France,Agréable,,,Octobre 2020,Commentaire envoyé le 21 octobre 2020
1708,Anonyme,6.0,France,Agréable,,,Octobre 2020,Commentaire envoyé le 19 octobre 2020
1709,Anonyme,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 3 octobre 2020
1710,Anonyme,10.0,Belgique,Super top,,,Septembre 2020,Commentaire envoyé le 10 septembre 2020
1711,Anonyme,5.0,France,Passable,,,Mars 2020,Commentaire envoyé le 15 mai 2020
1712,Anonyme,6.0,France,Agréable,,,Mars 2020,Commentaire envoyé le 9 mars 2020
1713,Anonyme,10.0,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 1 mars 2020
1714,Anonyme,10.0,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 24 février 2020
1715,Kyle,7.0,Malte,Bien,,,Décembre 2022,Commentaire envoyé le 7 janvier 2023
1716,Colin,9.0,Royaume-Uni,Fabuleux,,,Décembre 2022,Commentaire envoyé le 5 décembre 2022
1717,Norma,9.0,Royaume-Uni,Fabuleux,,,Septembre 2022,Commentaire envoyé le 3 décembre 2022
1718,Danielle,8.0,Royaume-Uni,Très bien,,,Décembre 2022,Commentaire envoyé le 3 décembre 2022
1719,Lauren,8.0,Royaume-Uni,Très bien,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1720,Sara,8.0,États-Unis,Très bien,,,Novembre 2022,Commentaire envoyé le 6 novembre 2022
1721,Justin,8.0,Royaume-Uni,Très bien,,,Octobre 2022,Commentaire envoyé le 31 octobre 2022
1722,Jessica,9.0,Portugal,Fabuleux,,,Septembre 2022,Commentaire envoyé le 27 octobre 2022
1723,Silvia,9.0,Bulgarie,Fabuleux,,,Septembre 2022,Commentaire envoyé le 18 octobre 2022
1724,Gabrielle,7.0,Royaume-Uni,Bien,,,Septembre 2022,Commentaire envoyé le 13 octobre 2022
1725,Manny,9.0,Royaume-Uni,Fabuleux,,,Octobre 2022,Commentaire envoyé le 8 octobre 2022
1726,Paul,9.0,Pays-Bas,Fabuleux,,,Octobre 2022,Commentaire envoyé le 7 octobre 2022
1727,Shoko,8.0,Royaume-Uni,Très bien,,,Septembre 2022,Commentaire envoyé le 2 octobre 2022
1728,Kim,8.0,Allemagne,Très bien,,,Octobre 2022,Commentaire envoyé le 1 octobre 2022
1729,Catherine,8.0,Irlande,Très bien,,,Août 2022,Commentaire envoyé le 22 septembre 2022
1730,Shu,8.0,Hong Kong,Très bien,,,Septembre 2022,Commentaire envoyé le 18 septembre 2022
1731,Vitalie,8.0,Moldavie,Très bien,,,Août 2022,Commentaire envoyé le 9 août 2022
1732,Dewaldt,7.0,Italie,Bien,,,Juillet 2022,Commentaire envoyé le 25 juillet 2022
1733,Zoe,8.0,Royaume-Uni,Très bien,,,Mars 2022,Commentaire envoyé le 7 avril 2022
1734,Jennifer,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 4 avril 2022
1735,Leanne,8.0,Malte,Très bien,,,Mars 2022,Commentaire envoyé le 3 avril 2022
1736,Mikel,9.0,Espagne,Fabuleux,,,Mars 2022,Commentaire envoyé le 24 mars 2022
1737,Brian,8.0,Irlande,Très bien,,,Mars 2022,Commentaire envoyé le 22 mars 2022
1738,Adderly,7.0,Pays-Bas,Bien,,,Mars 2022,Commentaire envoyé le 19 mars 2022
1739,Chris,8.0,Royaume-Uni,Très bien,,,Mars 2022,Commentaire envoyé le 14 mars 2022
1740,Caroline,8.0,Royaume-Uni,Très bien,,,Mars 2022,Commentaire envoyé le 12 mars 2022
1741,Guillaume,7.0,Suisse,Bien,,,Février 2022,Commentaire envoyé le 1 mars 2022
1742,Sarah,7.0,États-Unis,Bien,,,Février 2022,Commentaire envoyé le 24 février 2022
1743,Jason,7.0,Royaume-Uni,Bien,,,Février 2022,Commentaire envoyé le 15 février 2022
1744,Draghici,9.0,Roumanie,Fabuleux,,,Décembre 2021,Commentaire envoyé le 4 février 2022
1745,Shooq,7.0,Qatar,Bien,,,Janvier 2022,Commentaire envoyé le 12 janvier 2022
1746,Kayleigh,9.0,Gibraltar,Fabuleux,,,Janvier 2022,Commentaire envoyé le 9 janvier 2022
1747,Adrian,7.0,Malte,Bien,,,Décembre 2021,Commentaire envoyé le 18 décembre 2021
1748,Luciana,7.0,Belgique,Bien,,,Novembre 2021,Commentaire envoyé le 17 décembre 2021
1749,Ashley,8.0,Pays-Bas,Très bien,,,Décembre 2021,Commentaire envoyé le 16 décembre 2021
1750,Craig,8.0,Royaume-Uni,Très bien,,,Décembre 2021,Commentaire envoyé le 10 décembre 2021
1751,Gemma,8.0,Royaume-Uni,Très bien,,,Décembre 2021,Commentaire envoyé le 7 décembre 2021
1752,Jonathan,8.0,Gibraltar,Très bien,,,Décembre 2021,Commentaire envoyé le 5 décembre 2021
1753,Urdi,9.0,Roumanie,Fabuleux,,,Novembre 2021,Commentaire envoyé le 24 novembre 2021
1754,Alexis,9.0,Italie,Fabuleux,,,Novembre 2021,Commentaire envoyé le 5 novembre 2021
1755,Rachael,9.0,Royaume-Uni,Fabuleux,,,Mars 2020,Commentaire envoyé le 20 mai 2020
1756,Sylvia,7.0,Irlande,Bien,,,Mars 2020,Commentaire envoyé le 20 avril 2020
1757,Sinead,7.0,Irlande,Bien,,,Mars 2020,Commentaire envoyé le 13 mars 2020
1758,Kylee,7.0,Royaume-Uni,Good value. Basic clean accommodation,,,Mars 2020,Commentaire envoyé le 13 mars 2020
1759,Claire,8.0,Royaume-Uni,Très bien,,,Mars 2020,Commentaire envoyé le 9 mars 2020
1760,Matt,8.3,Royaume-Uni,Très bien,,,Février 2020,Commentaire envoyé le 24 février 2020
1761,Chloe,8.0,France,Très bien,,,Février 2020,Commentaire envoyé le 16 février 2020
1762,Tatiana,9.0,Royaume-Uni,Fabuleux,,,Février 2020,Commentaire envoyé le 2 février 2020
1763,Fay,7.0,Royaume-Uni,Bien,,,Janvier 2020,Commentaire envoyé le 30 janvier 2020
1764,Lydie,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 13 janvier 2020
1765,Rebecca,10.0,Royaume-Uni,Exceptionnel,,,Janvier 2023,Commentaire envoyé le 8 janvier 2023
1766,Chantel,10.0,Royaume-Uni,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 31 décembre 2022
1767,Ludomir,3.0,Royaume-Uni,Assez médiocre,,,Décembre 2022,Commentaire envoyé le 16 décembre 2022
1768,Rachel,10.0,Royaume-Uni,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 14 décembre 2022
1769,Candy,10.0,Irlande,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 3 décembre 2022
1770,Kathryn,10.0,Royaume-Uni,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 30 novembre 2022
1771,Conor,10.0,Irlande,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 30 novembre 2022
1772,Shakira,10.0,Royaume-Uni,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
1773,Kellie,4.0,Royaume-Uni,Décevant,,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
1774,Cain,10.0,Royaume-Uni,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 14 novembre 2022
1775,Robert,10.0,Irlande,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 10 novembre 2022
1776,Evgenia,5.0,Croatie,Passable,,,Novembre 2022,Commentaire envoyé le 5 novembre 2022
1777,David,5.0,Royaume-Uni,Passable,,,Octobre 2022,Commentaire envoyé le 21 octobre 2022
1778,Nisana,10.0,Thaïlande,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 19 octobre 2022
1779,Vinicius,5.0,Brésil,Passable,,,Octobre 2022,Commentaire envoyé le 17 octobre 2022
1780,Tiffany,4.0,États-Unis,No Magic at this place.  Looks drab and dumpy.,,,Octobre 2022,Commentaire envoyé le 15 octobre 2022
1781,Samantha,10.0,Royaume-Uni,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 13 octobre 2022
1782,Maria,10.0,Brésil,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 11 octobre 2022
1783,Kian,10.0,Irlande,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 10 octobre 2022
1784,Maria,10.0,Roumanie,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 24 septembre 2022
1785,Maria,10.0,Espagne,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 20 septembre 2022
1786,Alison,10.0,Malte,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 19 septembre 2022
1787,Ashikaga,10.0,Royaume-Uni,this hotel was beautiful and clean.,,,Septembre 2022,Commentaire envoyé le 13 septembre 2022
1788,David,6.0,États-Unis,Agréable,,,Août 2022,Commentaire envoyé le 21 août 2022
1789,Kamil,6.0,Turquie,Agréable,,,Juillet 2022,Commentaire envoyé le 15 août 2022
1790,Jennifer,10.0,Belgique,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 13 août 2022
1791,Emma,10.0,Irlande,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 23 juillet 2022
1792,Tania,6.0,Afrique du Sud,Agréable,,,Juillet 2022,Commentaire envoyé le 21 juillet 2022
1793,Eunice,4.0,Royaume-Uni,Décevant,,,Juin 2022,Commentaire envoyé le 17 juillet 2022
1794,Olivier,5.0,Autriche,Passable,,,Avril 2022,Commentaire envoyé le 11 juillet 2022
1795,Suhail,10.0,Émirats arabes unis,Exceptionnel,,,Juin 2022,Commentaire envoyé le 7 juillet 2022
1796,גורן,10.0,Israël,Exceptionnel,,,Mai 2022,Commentaire envoyé le 6 juin 2022
1797,Feyzsalari,1.0,Allemagne,Mauvais,,,Mai 2022,Commentaire envoyé le 31 mai 2022
1798,Sarah,10.0,Royaume-Uni,Exceptionnel,,,Mai 2022,Commentaire envoyé le 30 mai 2022
1799,Chloe,10.0,Royaume-Uni,Exceptionnel,,,Mai 2022,Commentaire envoyé le 25 mai 2022
1800,Anthony,6.0,Royaume-Uni,Agréable,,,Mai 2022,Commentaire envoyé le 14 mai 2022
1801,Richard,6.0,Royaume-Uni,Agréable,,,Avril 2022,Commentaire envoyé le 19 avril 2022
1802,Atsushi,4.0,Japon,Décevant,,,Avril 2022,Commentaire envoyé le 7 avril 2022
1803,Lynsey,10.0,Royaume-Uni,Exceptionnel,,,Mars 2022,Commentaire envoyé le 4 avril 2022
1804,Louise,10.0,Royaume-Uni,Exceptionnel,,,Mars 2022,Commentaire envoyé le 2 avril 2022
1805,Guillermo,10.0,États-Unis,Exceptionnel,,,Mars 2022,Commentaire envoyé le 2 avril 2022
1806,Michelle,10.0,Royaume-Uni,Exceptionnel,,,Avril 2022,Commentaire envoyé le 1 avril 2022
1807,Manny,10.0,Royaume-Uni,Exceptionnel,,,Mars 2022,Commentaire envoyé le 30 mars 2022
1808,Sian,3.0,Royaume-Uni,Assez médiocre,,,Mars 2022,Commentaire envoyé le 29 mars 2022
1809,Terence,10.0,Royaume-Uni,Exceptionnel,,,Mars 2022,Commentaire envoyé le 22 mars 2022
1810,Israel,6.0,Pays-Bas,Agréable,,,Mars 2022,Commentaire envoyé le 20 mars 2022
1811,Kayleigh,5.0,Royaume-Uni,Passable,,,Mars 2022,Commentaire envoyé le 18 mars 2022
